video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=OxRFeap1U1s&pp=ygUHSTQwNSBXQQ%3D%3D,/@fox13seattle,FOX 13 Seattle,"NB I-405 closed after semi rollover in Renton, WA",9.8K,11 months,"Washington State Patrol Trooper Rick Johnson said traffic is being diverted off the exit to SR 169, and there is no time estimation ...",2026-01-20 20:51:05.367663
/watch?v=Cakp1z_JtWI&pp=ygUHSTQwNSBXQQ%3D%3D,/@SantoshBKarale,Santosh Karale,I-405 Driving from Bothell to Kirkland Washington State,190,2 years,I405 Washington state.,2026-01-20 20:51:05.371319
/shorts/IDPqIF_LzEo,/@RoamWithUs_Fam,Roam With US,Snow at I-405/Renton Exit || Winter has officially arrived in Washington! 🥶 #firstsnow #washington,857,3 months,"The first snow of the season has officially arrived in Renton, and the 1-405 exit is looking like a scene straight out of a winter ...",2026-01-20 20:51:05.374149
/watch?v=y0OVzx7JIvo&pp=ygUHSTQwNSBXQQ%3D%3D,/@mlog_driveandtravel,MLOG_Drive & Travel,"[4K/UHD] Rainy Southbound I-405, Washington State",2.4K,3 years,"Rainy Southbound I-405, WA. Soothing and relaxing video of driving through beautiful sceneries of the Pacific Northwest in the ...",2026-01-20 20:51:05.376614
/watch?v=DbvU_80i5eE&pp=ygUHSTQwNSBXQQ%3D%3D,/@ahulett,Aaron Hulett,Washington I-405 Express Toll Lanes,1.3K,10 years,Used the I-405 Express Toll Lanes today for 75 cents to bypass a traffic backup area. I'd seen things off to the left while using the ...,2026-01-20 20:51:05.377903
/watch?v=98b9PRnCJZU&pp=ygUHSTQwNSBXQQ%3D%3D,/@washingtonstatetransportat7213,Washington State Transportation Commission,"I405 Webinar February 18, 2015",63,10 years,"The Washington State Transportation Commission conducted a webinar on Feb. 18,2015 to provide information regarding tolling ...",2026-01-20 20:51:05.379152
/watch?v=V199WQRImBk&pp=ygUHSTQwNSBXQQ%3D%3D,/@AlexZabel,A Zabel,Truck on fire on I405 Kirkland WA,350,11 years,"Carfire, well a truck caught on fire, it caused quite a backup this morning on I405 in Kirkland Washington. Lots of smoke and lots of ...",2026-01-20 20:51:05.380504
/watch?v=rc84YHpVtwo&pp=ygUHSTQwNSBXQdIHCQlPCgGHKiGM7w%3D%3D,/@xlbolt,xlbolt,"[2023/08] Seattle Freeways - I-405, SR 518, SR 520 - Burien to Redmond via Bellevue, Washington",3.7K,2 years,"We drive through Seattle's Freeways, along the east side of Lake Washington. From Burien, to Tukwila, to Renton, then towards ...",2026-01-20 20:51:05.382848
/watch?v=fgDLefWyB3o&pp=ygUHSTQwNSBXQQ%3D%3D,/@komonews,KOMO News,"'Wild West Weekend': Major highway closures expected to cause traffic delays on I-405, I-5",5.4K,6 months,Officials are warning drivers to plan for a “Wild West Weekend” of road closures and traffic delays around Puget Sound.,2026-01-20 20:51:05.384122
/watch?v=XXl-ZrjSiOk&pp=ygUHSTQwNSBXQQ%3D%3D,/@AdamandFabMedia,Adam & Fab Media,"Washington Summer Days: Renton WA to Bellevue WA via I-405, 4k60FPS",844,3 years,"Shot on the all new GoPro HERO 11 Black! Took a drive from Renton, WA to Bellevue, WA! What a better time to use the new ...",2026-01-20 20:51:05.386729
/watch?v=j8S-LZg_-Bs&pp=ygUHSTQwNSBXQQ%3D%3D,/@fox13seattle,FOX 13 Seattle,At least one person hurt in crash on I-405 in Bothell | FOX 13 Seattle,7.7K,3 years,Good Day Seattle's Chynna Greene is live at the scene of a crash between a car and a semi in Bothell. At least one person is hurt ...,2026-01-20 20:51:05.388061
/shorts/i8RSh3gErvA,/@KING5Seattle,KING 5 Seattle,Drivers in Seattle warned of more heavy traffic this weekend,14K,4 months,WSDOT says travelers should expect delays on Interstate 5 and Interstate 405 as crews tackle construction and maintenance.,2026-01-20 20:51:13.766995
/watch?v=DFsSHPqiFaA&pp=ygUHSTQwNSBXQQ%3D%3D,/@DEAutobahn,Jason,"WA, USA: I-405 (S) Bellevue to Tukwila 2012.09.01",15K,13 years,I-405 Southbound from Bellevue (I-90 Junction) to Tukwila (I-5 Junction). This video begins on I-90 just east of I-405 and ends ...,2026-01-20 20:51:13.771573
/watch?v=dTLkYEjxdGM&pp=ygUHSTQwNSBXQQ%3D%3D,/@AmericanOutbackAmazing,American Outback,"Tacoma to Leavenworth, Washington | Valley Freeway and I-405 | Eastside Driving | Stevens Pass",2.4K,2 years,"This video was made the first weekend of fall 2023. It shows the drive north on the following highways: Highway 512, Highway ...",2026-01-20 20:51:13.774005
/watch?v=Vl9JKS0wpPs&pp=ygUHSTQwNSBXQQ%3D%3D,/@RainierMedia,Rainier Media,"Watch I-405 Bridge Demolition in Bellevue, WA | Rainier Media",42,2 weeks,"Rainier Media was on-site to capture the dramatic demolition of a bridge on I-405 in Bellevue, Washington. 🏗️   This project ...",2026-01-20 20:51:13.777545
/watch?v=if7b6BAefSg&pp=ygUHSTQwNSBXQQ%3D%3D,/@DrivingWA,Driving Through Washington,Driving Redmond → Pacific (Washington) via I-405 & WA-167 | Dashcam Video (07/13/2025),162,6 months,Driving Redmond → Pacific (Washington) via I-405 & WA-167 | Dashcam Video (07/13/2025),2026-01-20 20:51:13.779250
/watch?v=qL3GQNVuNS4&pp=ygUHSTQwNSBXQdIHCQlPCgGHKiGM7w%3D%3D,/@fox13seattle,FOX 13 Seattle,"Car fire, explosion on I-405 in Renton, WA",3.7K,11 months,"Scary moments were caught on camera in Renton, Washington when a car caught on fire and exploded on I-405. Subscribe to ...",2026-01-20 20:51:13.781617
/watch?v=SDSNd2i6JPA&pp=ygUHSTQwNSBXQQ%3D%3D,/@fox13seattle,FOX 13 Seattle,"Traffic Alert: NB I-405 closed overnight in Bellevue, WA",300,10 months,A traffic alert will impact eastside drivers from Monday through Thursday morning as crews close down NB lanes from SE 8th to ...,2026-01-20 20:51:13.782778
/watch?v=HnyAs6Ce0kY&pp=ygUHSTQwNSBXQQ%3D%3D,/@KARETIRED,KARETIRED PHILIPPINES,WA-167   I 405  TUKWILA WASHINGTON,53,4 months,From Renton Wa -167 to I-405 then Southcenter Mall Simply Thai Tertaurant.,2026-01-20 20:51:13.783966
/watch?v=hCWMzlq87js&pp=ygUHSTQwNSBXQQ%3D%3D,/@JuliusJohn,Julius John,"I-405 South Bellevue, Washington",436,5 years,Filmed on 3/28/2020.,2026-01-20 20:51:13.787183
/shorts/jJWJajO9h1w,/@TrainTrackingTravel,Train Tracking and Travel,"Wilburton Trestle Seen From I-405 In Bellevue, Washington #shorts",614,2 years,"Originally recorded on March 6th, 2023. When traveling on Interstate 405 on the Eastside you may see this old wooden railroad ...",2026-01-20 20:51:13.789772
/watch?v=hK608_9Tmws&pp=ygUHSTQwNSBXQQ%3D%3D,/@KING5Seattle,KING 5 Seattle,Washington state trooper shot at while trying to stop vehicle on I-405 in Tukwila,10K,4 years,A Washington State Patrol (WSP) trooper was shot at Sunday evening while trying to stop a vehicle for speeding on I-405 in ...,2026-01-20 20:51:13.790997
/watch?v=UWgXSEKHa9M&pp=ygUHSTQwNSBXQQ%3D%3D,/@komonews,KOMO News,$15 maximum tolls coming March 1 for I-405 and SR 167,3.2K,1 year,Drivers who use Interstate 405 and State Route 167 will soon have to decide if their commute will cost them more time or more ...,2026-01-20 20:51:13.794165
/watch?v=JOc3Ufycst0&pp=ygUHSTQwNSBXQQ%3D%3D,/@jimsch71,jimsch71,Pickup lost load (WA I405),77,3 years,I405 ramp to Hwy522 truck lost load.,2026-01-20 20:51:13.795266
/watch?v=ezjJFLJlXKY&pp=ygUHSTQwNSBXQQ%3D%3D,/@bigcheaptrickfan,bigcheaptrickfan,"Seattle Snow I-405 Traffic from NE 8th Street Bridge Bellevue, Washington 01-15-12",988,14 years,Heavy Snow as I recorded I-405 traffic that was heading both directions. I was facing North looking towards Overlake Hospital and ...,2026-01-20 20:51:13.797776
/shorts/8Le_fjn_EkI,/@ryanmcghieseattle,Ryan McGhie Seattle,🚧 Weekend traffic alert! Both I-5 and I-405 will be closed!,253,3 months,"Weekend traffic alert! Both I-5 and I-405 will be squeezed by major closures starting Friday night. Expect gridlock, detours, and ...",2026-01-20 20:51:13.798952
/watch?v=qG1VOZKxego&pp=ygUHSTQwNSBXQQ%3D%3D,/@KING5Seattle,KING 5 Seattle,Main Street Bridge demolition closed I-405 in Bellevue through weekend,5.8K,3 years,All the work was on schedule and the freeway is set to reopen Monday morning.,2026-01-20 20:51:23.878578
/watch?v=zn6QYTCLUuY&pp=ygUHSTQwNSBXQQ%3D%3D,/@fox13seattle,FOX 13 Seattle,WSDOT begins fall road construction with multiple I-5 and I-90 closures,5.3K,3 months,Drivers should expect delays this weekend as WSDOT begins a new round of fall construction projects. The closures will affect ...,2026-01-20 20:51:23.883462
/watch?v=oGXOyNG5wfo&pp=ygUHSTQwNSBXQQ%3D%3D,/@wsdot,wsdot,New I-405 interchange in Kirkland,2.2K,13 years,WSDOT opened a new Single Point Urban Interchange (SPUI) at NE 116th St. in Kirkland. The new interchange design will ...,2026-01-20 20:51:23.885806
/watch?v=apKH-yno7BU&pp=ygUHSTQwNSBXQQ%3D%3D,/@KING5Seattle,KING 5 Seattle,"Washington State Transportation Commission to consider $15, $18 tolls on I-405 Tuesday",2.7K,2 years,The commission could vote to approve one of three plans to increase tolls on the interstate to as high as $18.,2026-01-20 20:51:23.887976
/watch?v=PAiCuP507vw&pp=ygUHSTQwNSBXQQ%3D%3D,/@FreewayBrent,FreewayBrent,"I-405 North (WA), Seattle Metro Region",25K,16 years,"This video follows I-405 North, throughout the Seattle metropolitan area.",2026-01-20 20:51:23.890144
/watch?v=G73aj5aSslo&pp=ygUHSTQwNSBXQQ%3D%3D,/@TruckDriverDiary,TruckDriverDiary,West of Seattle Washington on I-405 - www.TruckDriverDiary.com,292,14 years,"I'm heading north on I-405 on the east side of Seattle, WA going to British Columbia. It's 49 degrees and not raining. Moderate ...",2026-01-20 20:51:23.895702
/watch?v=uCB5vrnINHI&pp=ygUHSTQwNSBXQQ%3D%3D,/@bigcheaptrickfan,bigcheaptrickfan,I-405 Traffic through Downtown Bellevue Washington 2021,124,4 years,I-405 Traffic through Downtown Bellevue Washington 2021.,2026-01-20 20:51:23.899553
/watch?v=JZfY4NrJnEs&pp=ygUHSTQwNSBXQQ%3D%3D,/@ArtiePenguin1,ArtiePenguin1,"Seattle to Redmond via I-90 E, I-405 N, and WA-520 E",10K,10 years,"[2015-06-25] A time lapse drive between downtown Seattle and Redmond, Washington. Most of the video is sped up at 5x speed, ...",2026-01-20 20:51:23.903769
/watch?v=eMwZkWPaaJU&pp=ygUHSTQwNSBXQQ%3D%3D,/@KING5Seattle,KING 5 Seattle,I-405 tolls coming between Renton-Bellevue,865,8 years,KING 5's Jake Whittenberg reporting.,2026-01-20 20:51:23.908481
/watch?v=3LlwX2ad0F8&pp=ygUHSTQwNSBXQQ%3D%3D,/@lazycalc,Vladimir Provorov,WA 520 E and turn from I-405,169,9 years,Description.,2026-01-20 20:51:23.909638
/watch?v=NrbYdEI7-h8&pp=ygUHSTQwNSBXQQ%3D%3D,/@bigcheaptrickfan,bigcheaptrickfan,Bellevue Washington Driving into Downtown on I-405 N,1.3K,6 years,Bellevue Washington Driving into Downtown on I-405 N.,2026-01-20 20:51:23.912959
/watch?v=TYImE7MO-xk&pp=ygUHSTQwNSBXQQ%3D%3D,/@washingtonpolicycenter,Washington Policy Center,WPC Legislative Update: The I-405 Tolls,107,9 years,WPC's Bob Pishue explains what the legislature is doing regarding the I-405 tolls lanes.,2026-01-20 20:51:23.914048
/watch?v=_DD6L0-ORTk&pp=ygUHSTQwNSBXQQ%3D%3D,/@FreewayBrent,FreewayBrent,"I-5 North (WA), Seattle, I-405 South To WA 520, Exit 153 To Exit 168B",28K,15 years,"This video follows I-5 North, starting from the spaghetti-like I-405/WA 518 interchange in Tukwila, and continues north, until ...",2026-01-20 20:51:23.916282
/watch?v=Q-1HHVcsHXc&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@CBSLA,CBS LA,WATCH: Traffic Jammed On 405 Freeway Ahead Of Thanksgiving Getaway,124K,6 years,"While the 405 is never easy driving through West L.A., it was all brake lights Tuesday evening.",2026-01-20 20:51:37.746161
/watch?v=xkoUkFH1CoU&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@KING5Seattle,KING 5 Seattle,I-405 widening and express toll lanes project delayed to 2027,1.9K,1 month,WSDOT has cited contractor setbacks and has taken the design-build contractor to court.,2026-01-20 20:51:37.747737
/watch?v=oXRCivs8bOE&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@cgtnglobalwatch,CGTN Global Watch,The United States' busiest interstate Freeway I-405,4.1K,4 years,"The #US is the top by the total length of roads, with over 6 million kilometers. With about 380000 vehicles a day, the #freeway ...",2026-01-20 20:51:37.748905
/watch?v=1PeSa396xQA&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@NBCLA,NBCLA,Weekend lane closures on 405 Freeway cause backups,2.2K,4 months,The lane reductions occur every weekend through early next year. Brian Andrews reports for the NBC4 News at 8 p.m. on Aug.,2026-01-20 20:51:37.750168
/watch?v=e7MbHQ0n9hE&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@ktlathecw,KTLA 5,"The 405 isn't the worst freeway in Southern California, analysis finds",20K,5 months,"If any mode of transportation defines Southern California, it's freeway driving. But not all freeways are created the same. In fact, the ...",2026-01-20 20:51:37.751351
/watch?v=QMTnYIhHI_I&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@InterstateKyle,InterstateKyle,"Interstate 405 South in Los Angeles, California",34K,8 years,The music I used in the video and Frequently Asked Questions are in the credits of the video. Join me and others in the ...,2026-01-20 20:51:37.752842
/watch?v=yg4tfyvRrrk&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@xlbolt,xlbolt,"[2023/07] Interstate 405 - Seattle, Washington (Seattle Freeways)",5.3K,2 years,"Following Interstate 405 in Seattle's Metro area, Washington, which goes between Interstate 5 on both ends between Lynwood ...",2026-01-20 20:51:37.754052
/watch?v=O-qp3f_-0_Q&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@fox13seattle,FOX 13 Seattle,"WSDOT eyes possible $15, $18 tolls on I-405 | FOX 13 Seattle",919,2 years,The cost to drive on I-405 and SR 167 could soon cost you more. Subscribe to FOX 13 Seattle: ...,2026-01-20 20:51:37.755412
/watch?v=ETNyRKMsG7w&list=RDETNyRKMsG7w&start_radio=1&pp=ygUOSW50ZXJzdGF0ZSA0MDWgBwE%3D,/channel/UCYEwVH_S8x0rUcrRlssSqdA,S P A R K S,Sparks - I-405 Rules (Official Lyric Video),14K,7 months,Official lyric video for 'I-405 Rules'. Taken from the new album MAD! Out now on Transgressive Records.,2026-01-20 20:51:37.756765
/watch?v=-nAGYdFZ-Qs&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@Freewayjim,Freewayjim,15-20 Los Angeles Area #4 of 12: The 405 Clinched,134K,10 years,Follows the entire 72.4 Miles of I-405 Northbound through the south and west Los Angeles suburbs with no traffic jams.,2026-01-20 20:51:37.758004
/watch?v=soDA6-Wzr7A&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@AsphaltPlanet1,Asphalt Planet,"Interstate 405 - Orange County Express Toll Lanes - January, 2024",19K,1 year,Drivelapse video of Interstate 405 (the San Diego Freeway) through the southern portion of Los Angeles and all of Orange County ...,2026-01-20 20:51:37.759425
/watch?v=rz_ZT28lXrY&t=156s&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@lainaminute,L.A. in a Minute,A brief history of the 405 freeway,2.1K,3 years,"Love it or hate it, the 405 freeway is the lifeblood for most people commute in Los Angeles. But what did people do before the 405 ...",2026-01-20 20:51:37.761634
/watch?v=dz0oVamKSps&pp=ygUOSW50ZXJzdGF0ZSA0MDXSBwkJTwoBhyohjO8%3D,/@wsdot,wsdot,I-405/ NE 85th Street Interchange and Inline Station Project,5K,2 years,We are partnering with Sound Transit to improve the I-405/Northeast 85th Street interchange in Kirkland along Interstate 405 ...,2026-01-20 20:51:37.765983
/watch?v=Ru2B31juplA&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@kiro7,KIRO 7 News,Massive 18-month delay in I-405 widening project,4.8K,1 month,"This is not the news Eastside drivers want to hear, but the opening of the express toll lanes between Bellevue and Renton has ...",2026-01-20 20:51:37.767144
/watch?v=pW5eWDMG_Qk&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@YoshiCraft2011,YoshiCraft2011,"Two Cities in One - Interstate 405 in Irvine, CA",1.6K,5 years,"This video covers Interstate 405 in Irvine, CA, part of Orange County and the Los Angeles Metropolitan Area. Take a look at the ...",2026-01-20 20:51:37.768397
/watch?v=AQI9ntBPxU4&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@CaliforniaPlaces,California Places,Full drive Interstate I-405 freeway 10x speed sunset/night Los Angeles CA in 4K,15K,5 years,Driving from South to North 75 miles total Interstate 405 (I-405) is a major north–south auxiliary Interstate Highway in Southern ...,2026-01-20 20:51:37.770920
/watch?v=lIwz-rngbXo&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@ABC7,ABC7,FULL CHASE: CHP chase driver in reported stolen vehicle on 405 Freeway in Sepulveda Pass,246K,Streamed 2 months,HAPPENING NOW: CHP is chasing a driver in a reported stolen vehicle on the 405 Freeway in Sepulveda Pass. READ MORE ...,2026-01-20 20:51:37.772681
/watch?v=GzzjmGCvHlQ&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@walkwithmetravel,Walk With Me,Driving Los Angeles Freeway Interstate 405 California 4K USA,35K,2 years,Welcome to the Ultimate LA Drive on Interstate 405 Freeway! Get ready to embark on an adrenaline-pumping journey through ...,2026-01-20 20:51:37.774088
/watch?v=bksO7DeYs-Y&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@cgtnamerica,CGTN America,Taking a ride on Los Angeles 405 freeway,29K,4 years,"Watch CGTN LIVE on your computer, tablet or mobile http://america.cgtn.com/livenews Subscribe to CGTN America on YouTube ...",2026-01-20 20:51:37.775437
/watch?v=zR0wp-0h1ec&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@FreewayBrent,FreewayBrent,The NEW AND IMPROVED Interstate 405 in Los Angeles over Sepulveda Pass,62K,11 years,"This video, available to all viewers in North America and around the globe, follows I-405 North in Los Angeles. Featured are the ...",2026-01-20 20:51:45.199338
/watch?v=G_zr8i1Mhe8&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@wsdot,wsdot,Entering and exiting the I-405 express toll lanes,38K,10 years,What it's like to drive in the I-405 express toll lanes.,2026-01-20 20:51:45.200599
/watch?v=SOiDzTqIzvk&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@ladrive,Drive LA,"[4K] ASMR Drive on Interstate 405 from Los Angeles to I-5, Orange County",16K,2 years,"Driving in Southern California from LA to OC on the 405 and 5 freeways on Friday, February 17, 2023. ASMR - Windows down ...",2026-01-20 20:51:45.202960
/shorts/S2CwKMjhPRI,/@erichassgroup,Eric Hass,🚨 405 Freeway Closures Until 2026 — What You NEED To Know,1.2K,4 months,"The I-405 carries 300000+ cars a day, and now a $143.7M rehab project means major weekend lane closures until mid-2026.",2026-01-20 20:51:45.206344
/watch?v=Lxckbr0qQKE&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@ControlCityFreak,Control City Freak,Interstate 405: Seattle Bypass,3.5K,5 months,Interstate 405 is a well-designed bypass of Seattle that doesn't add much milage to thru traffic and does it's job well. It goes by the ...,2026-01-20 20:51:45.208534
/watch?v=K2oN9GjvFcU&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@KING5Seattle,KING 5 Seattle,I-405 closures trigger major backups,24K,6 months,All northbound I-405 lanes near Kirkland are closed through Monday morning.,2026-01-20 20:51:45.209734
/watch?v=0t6x6MmXh8Q&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@RealDrive-usa,Real Drive,"Freeway road trip. LA, Orange county area. I-5, I-405. Relaxing ASMR road trips.",3.8K,3 years,"Relaxing freeway road trip. Relaxing ASMR sounds. It'll help you fall asleep, if you turn down the volume and listen to it lying in ...",2026-01-20 20:51:45.210857
/watch?v=anIAIg7djeE&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@CanyonsNews,Canyons News,I-405 Freeway Construction,369,12 years,I-405 Construction news piece. Things you may want to know.,2026-01-20 20:51:45.213103
/watch?v=ThyU4bf5QxY&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@MileageMikeTravels,Mileage Mike Travels,I-405 North - Portland - Oregon - 4K Highway Drive,13K,1 year,Interstate 405 in downtown Portland. Filmed: December 2024 Follow on Instagram: https://instagram.com/mileagemike Main ...,2026-01-20 20:51:45.216349
/watch?v=MC4pdS45sPU&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@KING5Seattle,KING 5 Seattle,"WSDOT plans major I-405, I-5 lane closures this weekend",1.2K,2 months,"Weather could cancel the I-405 construction, but rain will not affect the I-5 lane reductions over the weekend, WSDOT said.",2026-01-20 20:51:45.218914
/watch?v=-SHec7zL01s&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@blustamove,blustamove,"INTERSTATE 405 SOUTH - LOS ANGELES, CA (2020)",3.4K,4 years,"December 30th, 2020.",2026-01-20 20:51:45.221252
/watch?v=_B9bkI97ntM&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@KING5Seattle,KING 5 Seattle,WSDOT apologizes after extensive traffic mess during I-405 construction,12K,6 months,"After recent construction and closures on I-405 caused miles-long backups, the Washington Department of Transportation is ...",2026-01-20 20:51:45.224648
/watch?v=XcsV6U7tQB0&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@KING5Seattle,KING 5 Seattle,Major I-405 closures coming this weekend,2.2K,7 months,Interstate 405 closures this weekend: Full northbound I-405 closure June 13–16.,2026-01-20 20:51:45.225968
/watch?v=gC6j0-aArc4&pp=ygUOSW50ZXJzdGF0ZSA0MDXSBwkJTwoBhyohjO8%3D,/@KING5Seattle,KING 5 Seattle,Flipped car blocks multiple lanes of I-405,2.3K,1 month,Washington State Patrol deputies are responding to a flipped car on Interstate 405 on Friday night.,2026-01-20 20:51:45.227193
/watch?v=imd0UlNwzEM&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@GoogleMapsTravels,GoogleMapsTravels,San Diego Freeway (Interstate 405 Exits 10 to 1) southbound [2023],75,2 years,The San Diego Freeway is one of the named principal Southern California freeway that runs from Los Angeles to San Diego.,2026-01-20 20:51:45.228298
/watch?v=0wCIm2G0i-Y&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@RobertsonVideos,RobertsonVideos,PLANE LANDS ON INTERSTATE 405 GOING SOUTHBOUND,4.1K,16 years,"Okay not really but its still pretty interesting with great special effects. =]] Also i do not own this video, my friend e-mailed me it.",2026-01-20 20:51:45.229454
/watch?v=DBOeuv4MK64&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@MileageMikeTravels,Mileage Mike Travels,I-405 South - Portland - Oregon - 4K Highway Drive,3.9K,4 months,"Interstate 405 southbound in the Portland, OR Area. Filmed: August 2025 Follow on Instagram: https://instagram.com/mileagemike ...",2026-01-20 20:51:45.232712
/watch?v=w2B0Vc2E51o&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@fox13seattle,FOX 13 Seattle,Multiple people injured in wrong-way crash on I-405 in Kirkland | FOX 13 Seattle,4.2K,2 years,A woman was taken into custody Tuesday morning after a wrong-way crash on I-405 in Kirkland. Subscribe to FOX 13 Seattle: ...,2026-01-20 20:51:52.123351
/watch?v=LsG-zXOXLfc&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@wsdot,wsdot,Why Rates Change on I-405 Express Toll Lanes,5.3K,9 years,Instructional video on why toll rates change on I-405 Express Toll Lanes from Bellevue To Lynnwood.,2026-01-20 20:51:52.127096
/watch?v=VPkjx--7B-w&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@AssociatedPress,Associated Press,Firefighters extinguish a brush fire along Interstate 405 near Los Angeles,6K,11 months,Firefighters extinguished a brush fire along Interstate 405 in the Los Angeles neighborhood of Granada Hills that temporarily ...,2026-01-20 20:51:52.128393
/watch?v=WAPP6gMaI0w&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@ktlathecw,KTLA 5,Deadly motorcycle crash near Irvine Spectrum snarls 405 traffic,11K,2 months,The southbound 405 Freeway was shut down through Irvine Tuesday morning after a motorcyclist was killed in a crash. This video ...,2026-01-20 20:51:52.129662
/shorts/CkTp6KPOs90,/@Frontstretch,Frontstretch,Tony Stewart Thinks Nobody on the I-405 Can Drive.,25K,2 years,Watch the full interview here: https://youtu.be/7BrdaKAQXNw #shorts #nascar #tonystewart.,2026-01-20 20:51:52.131251
/watch?v=SHA2UA7hQis&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@CBSLA,CBS LA,Look At This: US-101/I-405 Interchange,1.8K,3 years,"In this episode of Look At This, Desmond Shaw flies us to one of the busiest freeway interchanges in the region.",2026-01-20 20:51:52.132469
/watch?v=9r6gGUcAHE0&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@ABCNews,ABC News,Carmageddon Leaves Los Angeles in Gridlock With I-405 Closing,10K,14 years,"Frustration mounts on day one of most traveled highway in the U.S. For more on this story, click here: ...",2026-01-20 20:51:52.133699
/watch?v=DbHtEkrRm7w&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@lainaminute,L.A. in a Minute,The 405: The Most Important Thoroughfare in L.A.!,1.1K,2 years,"December 21, 1962 marks a significant day in Los Angeles history as the 405 freeway was officially opened. Love it or hate it, it is ...",2026-01-20 20:51:52.135056
/watch?v=sojDzyzZzeM&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@DKnabe,Don Knabe,I-405 Closure PSA featuring Erik Estrada,2.1K,14 years,"A PSA featuring Erik Estrada is available for public use in English and Spanish. The video PSA reminds the public to Plan Ahead, ...",2026-01-20 20:51:52.136468
/watch?v=EevuMnDUqHQ&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@KGWNews8,KGW News,Driving Me Crazy: SW 6th Avenue at I-405,385,7 years,"This intersection that sends people into downtown Portland or onto the I-405 ramp is just horrible. Motorists from the West Hills, ...",2026-01-20 20:51:52.137769
/watch?v=j8S-LZg_-Bs&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@fox13seattle,FOX 13 Seattle,At least one person hurt in crash on I-405 in Bothell | FOX 13 Seattle,7.7K,3 years,Good Day Seattle's Chynna Greene is live at the scene of a crash between a car and a semi in Bothell. At least one person is hurt ...,2026-01-20 20:51:52.138983
/watch?v=hypNHFjFjaM&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@MileageMikeTravels,Mileage Mike Travels,I-405 North - Seattle Bypass - Washington - 4K Highway Drive,12K,1 year,"Interstate 405 northbound in the Seattle, WA Area. Filmed: December 2024 Follow on Instagram: ...",2026-01-20 20:51:52.140789
/watch?v=Chh0XwBd2I4&pp=ygUOSW50ZXJzdGF0ZSA0MDU%3D,/@wsdot,wsdot,I-405 NE 132nd St Interchange Project Groundbreaking,1.1K,3 years,"On Monday, May 16, we hosted a groundbreaking event for the I-405/NE 132nd St Interchange Project at the Kingsgate Park and ...",2026-01-20 20:51:52.142001
